Sale Date,Sale Price,sale_reason,sale_instrument,sale_warning,sitetype,addr_full,zip5,ctyname,postalctyn,lon,lat,building_grade,square_feet_total_living,bedrooms,bath_full_count,bath_half_count,bath_3qtr_count,year_built,year_renovated,current_zoning,sq_ft_lot,prop_type,present_use
3/17/06,510000,1,3,40,R1,16905 NE 100TH PL,98052,REDMOND,REDMOND,-122.1136264,47.68992568,8,2160,4,1,0,2,1977,0,R6,6790,R,2
3/17/06,425000,1,3,,R1,7430 141ST AVE NE,98052,REDMOND,REDMOND,-122.1510573,47.67150882,7,1250,3,1,0,0,1969,0,R5,9450,R,2
3/18/06,839900,1,3,,R1,11834 BIG LEAF WAY NE,98053,,REDMOND,-122.0098881,47.70394454,9,2700,2,2,1,0,2005,0,URPSO,12398,R,2
3/18/06,475900,1,3,,R1,12357 BIG LEAF WAY NE,98053,,REDMOND,-122.0153241,47.70832415,8,1555,2,2,0,0,2005,0,URPSO,4950,R,2
3/18/06,403294,1,3,,R1,24151 NE 122ND ST,98053,,REDMOND,-122.0182199,47.70669159,8,1440,2,2,0,0,2006,0,URPSO,3900,R,29
3/20/06,1588359,1,3,,R1,24103 NE 122ND ST,98053,,REDMOND,-122.0191959,47.70719095,9,3360,2,2,1,0,2005,0,URPSO,8752,R,2
3/20/06,920000,1,3,,R1,15814 NE 135TH ST,98052,,REDMOND,-122.1283534,47.72162688,11,3940,4,2,1,0,1987,0,RA2.5,20000,R,2
3/20/06,854990,1,3,,R1,17691 NE 122ND ST,98052,REDMOND,REDMOND,-122.1034277,47.70898933,9,3990,5,2,0,1,2006,0,R4,8412,R,2
3/20/06,620000,1,3,,R1,5119 218TH AVE NE,98053,,REDMOND,-122.0475637,47.65436812,8,3430,4,2,0,1,1984,0,RA5,75794,R,2
3/20/06,536500,1,3,,R1,10113 224TH AVE NE,98053,,REDMOND,-122.0414949,47.68871326,7,2510,3,2,1,0,2001,0,URPSO,5204,R,2
3/20/06,477000,1,3,,R1,16426 NE 107TH PL,98052,REDMOND,REDMOND,-122.1199464,47.69638155,7,2500,5,1,0,2,1977,0,R6,7200,R,2
3/21/06,1450000,1,3,,R1,3068 W LAKE SAMMAMISH PKWY NE,98052,REDMOND,REDMOND,-122.0953327,47.63819682,8,3480,3,2,1,0,1972,0,R4,14043,R,2
3/21/06,1450000,1,3,,R1,3068 W LAKE SAMMAMISH PKWY NE,98052,REDMOND,REDMOND,-122.0953327,47.63819682,6,900,2,1,0,0,1918,0,R4,14043,R,2
3/21/06,765626,1,3,,R1,12046 167TH PL NE,98052,REDMOND,REDMOND,-122.1177095,47.70661974,9,3520,5,2,1,0,2006,0,R4,5400,R,2
3/21/06,764950,1,3,,R1,16570 NE 119TH WAY,98052,REDMOND,REDMOND,-122.1192713,47.70608559,9,3290,4,3,1,0,2006,0,R4,5760,R,2
3/21/06,603000,1,3,,R1,17267 NE 119TH WAY,98052,REDMOND,REDMOND,-122.1093864,47.70695045,8,2050,4,2,1,0,2006,0,R4,4695,R,2
3/21/06,565000,1,3,,R1,16225 NE 45TH CT,98052,REDMOND,REDMOND,-122.1231143,47.64994986,9,2320,4,1,1,1,1979,0,R4,9800,R,2
3/21/06,501000,1,3,,R1,6210 143RD AVE NE,98052,REDMOND,REDMOND,-122.1488993,47.66268578,8,1610,3,1,0,1,1969,0,R6,9750,R,2
3/21/06,349500,1,3,,R1,2608 174TH AVE NE,98052,REDMOND,REDMOND,-122.1072677,47.63392094,8,1960,3,1,1,0,1978,0,R5,2752,R,29
3/21/06,290000,1,3,10 26,R1,3400 E AMES LAKE DR NE,98053,,REDMOND,-121.955437,47.63860093,9,3270,4,2,1,0,2007,0,RA5,21270,R,2
3/22/06,1025000,1,3,,R1,6619 240TH WAY NE,98053,,REDMOND,-122.0169658,47.66548053,11,5500,4,3,1,2,1994,0,RA5,38029,R,2
3/22/06,599950,1,3,,R1,17316 NE 118TH CT,98052,REDMOND,REDMOND,-122.1082944,47.70599477,8,2080,3,2,1,0,2006,0,R4,4295,R,2
3/22/06,563200,1,3,,R1,14145 174TH PL NE,98052,,REDMOND,-122.1067024,47.72790958,8,2150,4,2,1,0,1985,0,R6,9070,R,2
3/22/06,554000,1,3,,R1,16934 NE 131ST PL,98052,,REDMOND,-122.1134557,47.71788473,8,2140,3,1,1,1,1984,0,R6,9266,R,2
3/22/06,483950,1,3,,R1,13262 228TH PL NE,98053,,REDMOND,-122.0334068,47.71788867,8,1560,2,1,0,1,2005,0,URPSO,5137,R,2
3/22/06,441633,1,3,,R1,24141 NE 122ND ST,98053,,REDMOND,-122.0184258,47.70649284,8,1350,2,2,0,0,2006,0,URPSO,3900,R,29
3/22/06,395000,1,3,,R1,10818 REDMOND WOODINVILLE RD NE,98052,REDMOND,REDMOND,-122.1317682,47.69724767,8,1700,3,1,0,1,1953,0,R6,10864,R,2
3/23/06,1490000,1,3,,R1,11500 244TH AVE NE,98053,,REDMOND,-122.0136418,47.70097168,10,3540,4,2,0,1,1999,0,RA10,871202,R,2
3/23/06,935000,1,3,,R1,3403 260TH AVE NE,98053,,REDMOND,-121.9936118,47.63967417,10,4290,4,3,2,0,1988,0,RA5,65715,R,2
3/23/06,800000,1,3,,R1,5015 256TH AVE NE,98053,,REDMOND,-121.9981903,47.65257525,9,3280,4,2,1,0,1998,0,RA5,104843,R,2
3/23/06,750000,1,3,,R1,9455 221ST PL NE,98053,,REDMOND,-122.0457821,47.68495171,9,3370,4,2,1,0,2003,0,URPSO,7291,R,2
3/23/06,699950,1,3,,R1,11843 159TH AVE NE,98052,REDMOND,REDMOND,-122.1271314,47.70614049,9,2280,4,2,1,0,2005,0,R4,4661,R,2
3/23/06,672000,1,3,51,R1,17910 NE 125TH ST,98052,,REDMOND,-122.1004558,47.71219564,9,2950,4,2,1,0,1979,0,R6,34500,R,2
3/23/06,540000,1,3,,R1,13613 174TH AVE NE,98052,,REDMOND,-122.1084572,47.72230554,8,1950,4,1,1,1,1984,0,R6,7761,R,2
3/23/06,441500,1,3,,R1,2316 184TH AVE NE,98052,REDMOND,REDMOND,-122.0940043,47.63070756,8,1990,3,1,0,1,1969,0,R3,12467,R,2
3/23/06,357500,1,3,,R1,21043 NE 91ST ST,98053,,REDMOND,-122.0581945,47.68196102,7,1710,3,1,0,1,1969,0,RA5,12600,R,2
3/23/06,245000,1,3,15,R2,17703 NE 88TH PL,98052,REDMOND,REDMOND,-122.1040413,47.68037625,8,2470,6,2,0,2,1979,0,R12,7474,R,3
3/24/06,889000,1,3,,R1,5533 163RD CT NE,98052,REDMOND,REDMOND,-122.1229,47.65817765,10,3200,4,2,1,0,2005,0,R4,7634,R,2
3/24/06,641500,1,3,,R1,9904 187TH CT NE,98052,REDMOND,REDMOND,-122.0902573,47.68714609,9,2870,4,2,1,0,2005,0,R4,5686,R,2
3/24/06,638000,8,3,12,R1,20716 NE 116TH ST,98053,,REDMOND,-122.0633676,47.70309657,7,2020,4,1,1,0,1972,0,RA5,222156,R,2
3/24/06,530000,17,3,2,R1,2020 180TH CT NE,98052,REDMOND,REDMOND,-122.0992003,47.62813267,8,2100,4,2,0,1,1977,0,R3,11792,R,2
3/24/06,432619,1,3,,R1,24012 NE ADAIR RD,98053,,REDMOND,-122.0188914,47.70820571,8,1900,2,2,1,0,2006,0,URPSO,3690,R,29
3/24/06,422000,1,3,,R2,13322 NE 86TH PL,98052,REDMOND,REDMOND,-122.1616925,47.68005472,7,1350,2,1,0,1,1985,0,R5,3738,R,2
3/24/06,409382,1,3,,R1,24146 NE 122ND ST,98053,,REDMOND,-122.0183354,47.70699737,8,1335,2,1,0,1,2006,0,URPSO,6630,R,2
3/24/06,384863,1,3,,R1,24133 NE 122ND ST,98053,,REDMOND,-122.0187268,47.7066577,8,1340,2,1,0,1,2006,0,URPSO,5140,R,29
3/24/06,313500,1,3,15,R1,16700 NE 98TH PL,98052,REDMOND,REDMOND,-122.1170902,47.68828717,7,1430,3,1,1,0,1964,0,R5,6600,R,2
3/27/06,750591,1,3,,R1,12135 BIG LEAF WAY NE,98053,,REDMOND,-122.0128954,47.70701124,8,2300,2,2,1,0,2006,0,URPSO,6426,R,2
3/27/06,729900,1,3,,R1,11019 220TH PL NE,98053,,REDMOND,-122.0460999,47.69553471,9,3150,4,2,1,0,1994,0,RA5,35000,R,2
3/27/06,679950,1,3,,R1,17263 NE 119TH WAY,98052,REDMOND,REDMOND,-122.1095996,47.70694166,8,2940,4,2,1,0,2006,0,R4,5040,R,2
3/27/06,624500,1,3,,R1,4911 266TH AVE NE,98053,,REDMOND,-121.9849155,47.65068379,9,2630,3,2,1,0,1993,0,RA5,50094,R,2
3/27/06,576251,1,3,,R1,23101 NE 47TH ST,98053,,REDMOND,-122.0322801,47.65195591,8,2230,3,1,1,1,1980,0,RA5,37339,R,2
3/27/06,527000,1,3,,R1,15415 NE 108TH PL,98052,REDMOND,REDMOND,-122.1330665,47.69768948,8,2230,4,1,1,1,1982,0,R1,47480,R,2
3/27/06,387000,1,3,15 51,R1,16728 NE 98TH PL,98052,REDMOND,REDMOND,-122.1159096,47.68816732,7,1730,3,1,0,1,1965,0,R5,9100,R,2
3/27/06,163000,1,3,49,R3,28218 NE 40TH ST,98053,,REDMOND,-121.9611398,47.64354861,9,4710,4,2,1,2,2014,0,RA5,18498,R,2
3/28/06,855990,1,3,,R1,12020 178TH PL NE,98052,REDMOND,REDMOND,-122.1015368,47.70779374,9,4010,4,2,1,1,2006,0,R4,7612,R,2
3/28/06,832950,1,3,,R1,11872 174TH PL NE,98052,REDMOND,REDMOND,-122.1070628,47.70653897,10,2860,4,2,1,0,2005,0,R4,8262,R,2
3/28/06,632900,1,3,,R1,24501 NE 118TH PL,98053,,REDMOND,-122.0123773,47.70256677,8,2300,2,2,1,0,2005,0,URPSO,11305,R,2
3/28/06,624900,1,3,,R1,23938 NE ADAIR RD,98053,,REDMOND,-122.0193288,47.70849528,8,2170,2,2,1,0,2006,0,URPSO,7176,R,2
3/28/06,575000,1,3,,R1,22456 NE 102ND PL,98053,,REDMOND,-122.0412412,47.69055155,7,2760,3,2,1,0,2001,0,URPSO,5541,R,2
3/28/06,378000,1,3,,R1,10919 158TH CT NE,98052,REDMOND,REDMOND,-122.1285935,47.69798504,7,1200,3,1,1,0,1978,0,R6,6960,R,2
3/28/06,295000,1,3,,R1,2706 174TH AVE NE,98052,REDMOND,REDMOND,-122.1072152,47.63516462,8,1330,2,1,0,1,1978,0,R5,2752,R,29
3/28/06,270000,1,3,,R1,5806 249TH CT NE,98053,,REDMOND,-122.0053042,47.65705911,11,5060,4,23,1,0,2016,0,RA5,89734,R,0
3/29/06,835000,1,3,,R1,5320 242ND PL NE,98053,,REDMOND,-122.0144241,47.65607137,10,3220,4,2,1,0,1994,0,RA2.5,58370,R,2
3/29/06,700000,1,3,,R1,4530 251ST WAY NE,98053,,REDMOND,-122.004212,47.65036552,9,3320,4,2,1,0,1997,0,RA5,38043,R,2
3/29/06,544114,12,3,,R1,12381 BIG LEAF WAY NE,98053,,REDMOND,-122.015895,47.70846285,8,1670,2,2,0,0,2006,0,URPSO,4527,R,2
3/29/06,445000,1,3,,R1,8517 173RD AVE NE,98052,REDMOND,REDMOND,-122.1057041,47.67970455,7,1830,4,2,0,0,1975,0,R12,9095,R,2
3/29/06,200000,1,3,,R1,8015 228TH AVE NE,98053,,REDMOND,-122.0363803,47.67545944,10,6880,5,1,1,4,2008,0,RA5,288367,R,2
3/30/06,965000,1,22,13,R1,18049 NE 132ND ST,98052,,REDMOND,-122.0967809,47.71753117,11,4050,4,3,1,0,1990,0,RA5,105804,R,2
3/30/06,665500,1,3,,R1,7755 254TH AVE NE,98053,,REDMOND,-121.9996514,47.67175756,8,2930,3,2,1,0,1997,0,RA5,121968,R,2
3/30/06,629950,1,3,,R1,17320 NE 118TH CT,98052,REDMOND,REDMOND,-122.1081366,47.70598989,8,2530,4,2,1,0,2005,0,R4,3703,R,2
3/30/06,526500,1,3,,R1,13808 173RD AVE NE,98052,,REDMOND,-122.1090689,47.72423669,8,2010,5,1,1,2,1983,0,R6,8558,R,2
3/30/06,442000,1,3,,R1,7525 140TH PL NE,98052,REDMOND,REDMOND,-122.1527933,47.67214686,7,1610,3,2,1,0,1967,0,R5,8960,R,2
3/31/06,660000,1,3,,R1,15360 NE 66TH CT,98052,REDMOND,REDMOND,-122.1354546,47.665421,9,2610,3,2,1,0,1996,0,R5,7718,R,2
3/31/06,597133,1,3,,R1,24020 NE ADAIR RD,98053,,REDMOND,-122.0188047,47.70808619,8,1930,2,2,0,0,2006,0,URPSO,5153,R,2
3/31/06,585000,1,3,,R1,13560 NE 83RD ST,98052,REDMOND,REDMOND,-122.1588341,47.67743836,7,3080,5,2,0,1,1976,0,R4,10603,R,2
3/31/06,575000,1,3,41,R1,18635 NE 21ST ST,98052,REDMOND,REDMOND,-122.0907454,47.62862417,8,2270,4,1,1,1,1975,0,R3,11967,R,2
3/31/06,535000,1,4,41,R1,13222 174TH AVE NE,98052,,REDMOND,-122.1081599,47.71868848,8,1870,4,2,1,0,1987,0,R6,20510,R,2
3/31/06,535000,1,3,40,R1,13222 174TH AVE NE,98052,,REDMOND,-122.1081599,47.71868848,8,1870,4,2,1,0,1987,0,R6,20510,R,2
3/31/06,385000,1,3,,R1,16217 NE 108TH CT,98052,REDMOND,REDMOND,-122.1232171,47.69709715,7,1240,3,1,0,1,1980,0,R6,8295,R,2
4/3/06,1425000,1,3,40,R1,17330 NE 126TH PL,98052,,REDMOND,-122.1069748,47.71395464,12,6050,6,3,1,3,1990,0,R6,38509,R,2
4/3/06,786950,1,3,,R1,16741 NE 120TH ST,98052,REDMOND,REDMOND,-122.1172724,47.70688688,10,3040,4,2,0,1,2005,0,R4,4998,R,2
4/3/06,778000,1,3,,R1,17736 NE 108TH WAY,98052,REDMOND,REDMOND,-122.1023298,47.69681366,10,3190,3,3,1,0,1994,0,R4,10223,R,2
4/3/06,726990,1,3,,R1,12026 178TH PL NE,98052,REDMOND,REDMOND,-122.1015257,47.70834881,9,3220,5,2,0,1,2005,0,R4,6644,R,2
4/3/06,575000,1,3,,R1,9220 195TH AVE NE,98053,,REDMOND,-122.0795919,47.68394576,7,1260,2,1,0,0,1958,0,RA5,106722,R,2
4/3/06,505000,1,3,,R1,17806 NE 101ST CT,98052,REDMOND,REDMOND,-122.1025953,47.69113914,8,1845,3,1,1,1,1986,0,R5,8880,R,2
4/3/06,470000,1,3,,R1,16207 NE 46TH CT,98052,REDMOND,REDMOND,-122.1236687,47.6507269,9,1940,4,1,1,1,1980,0,R4,9600,R,2
4/3/06,436000,1,3,,R2,6020 158TH WAY NE,98052,REDMOND,REDMOND,-122.1290558,47.66153575,8,1807,2,1,0,1,1978,0,R4,6858,R,2
4/3/06,394000,1,3,,R1,13521 NE 78TH ST,98052,REDMOND,REDMOND,-122.1591959,47.67374777,8,1260,3,1,1,0,1971,0,R4,7614,R,2
4/3/06,288000,1,3,26,R1,18110 NE 91ST CT,98052,REDMOND,REDMOND,-122.0970525,47.68279337,7,920,2,1,0,0,1987,0,R6,2930,R,2
4/4/06,624900,12,3,,R1,24526 NE VINE MAPLE WAY,98053,,REDMOND,-122.0126608,47.70339818,8,2380,2,2,1,0,2005,0,URPSO,5580,R,2
4/4/06,595000,1,3,,R1,8210 171ST AVE NE,98052,REDMOND,REDMOND,-122.1119901,47.67649083,8,2630,5,1,0,2,1963,0,R5,10700,R,2
4/4/06,540314,1,3,,R1,24175 NE 122ND ST,98053,,REDMOND,-122.0175223,47.70667154,8,1860,2,2,0,0,2006,0,URPSO,4893,R,2
4/5/06,915000,1,3,45,R1,9709 218TH PL NE,98053,,REDMOND,-122.0478781,47.6865649,10,3990,4,3,1,0,2007,0,RA5,54014,R,2
4/5/06,915000,1,3,45,R1,9723 218TH PL NE,98053,,REDMOND,-122.0479843,47.68697469,10,4990,4,3,1,0,2008,0,RA5,45738,R,2
4/5/06,915000,1,3,45,R1,9807 218TH PL NE,98053,,REDMOND,-122.0480168,47.68733755,10,4240,4,2,2,1,2007,0,RA5,45738,R,300
4/5/06,768950,1,3,,R1,11719 157TH AVE NE,98052,REDMOND,REDMOND,-122.131064,47.70576012,9,3090,4,2,1,1,2004,0,R4,9571,R,2
4/5/06,679950,1,3,,R1,6211 247TH AVE NE,98053,,REDMOND,-122.0100749,47.66182336,9,2570,4,2,1,0,2003,0,RA5,63725,R,2
4/5/06,670676,1,3,,R1,12247 243RD PL NE,98053,,REDMOND,-122.0151882,47.70803388,8,2310,3,2,1,0,2006,0,URPSO,6309,R,2
4/5/06,650000,1,3,,R1,17801 NE 120TH WAY,98052,REDMOND,REDMOND,-122.1016117,47.70748231,9,2870,5,2,0,1,2006,0,R4,6593,R,2
4/5/06,578500,1,3,,R1,9915 187TH CT NE,98052,REDMOND,REDMOND,-122.0909852,47.6874436,9,2440,4,2,1,0,2005,0,R4,4822,R,2
4/5/06,516000,1,3,,R1,17940 NE 22ND WAY,98052,REDMOND,REDMOND,-122.1000915,47.62966494,8,2850,4,2,0,1,1978,0,R3,13500,R,2
4/5/06,510500,1,3,,R1,10607 184TH AVE NE,98052,REDMOND,REDMOND,-122.0963735,47.69482157,8,1960,3,1,1,1,1984,0,R4,8003,R,2
4/5/06,487000,1,3,,R1,10101 226TH AVE NE,98053,,REDMOND,-122.0392382,47.68933949,8,2190,3,2,1,0,2001,0,URPSO,5945,R,2
4/5/06,465000,1,3,38,R1,23321 NE 71ST ST,98053,,REDMOND,-122.0278175,47.66817978,8,2820,3,1,1,1,1988,0,RA5,39445,R,2
4/6/06,642470,1,3,,R1,11734 167TH CT NE,98052,REDMOND,REDMOND,-122.1165165,47.70525088,9,2640,3,2,1,0,2006,0,R4,4272,R,2
4/6/06,404409,1,3,,R1,24145 NE 122ND ST,98053,,REDMOND,-122.0184615,47.70666947,8,1440,2,2,0,0,2006,0,URPSO,3903,R,29
4/6/06,400830,1,3,15,R1,17008 NE 107TH ST,98052,REDMOND,REDMOND,-122.113168,47.69636723,7,1890,3,1,1,1,1968,0,R6,7210,R,2
4/6/06,300000,1,3,56,R1,11650 154TH PL NE,98052,REDMOND,REDMOND,-122.1327549,47.70418081,11,4490,4,2,1,1,2008,0,R4,55303,R,2
4/6/06,275000,1,3,15,R1,2930 288TH AVE NE,98053,,REDMOND,-121.9511449,47.63583903,7,2550,2,2,0,0,2013,0,RA5,532739,R,2
4/6/06,220000,14,3,22 51 52,R1,3026 W AMES LAKE DR NE,98053,,REDMOND,-121.9610476,47.63490952,7,900,2,1,1,0,1954,2006,RA5,11554,R,2
4/6/06,90000,1,26,,R1,1520 268TH AVE NE,98053,,REDMOND,-121.9786671,47.62109518,7,2700,3,1,0,1,2003,0,RA5,574992,R,2
4/6/06,90000,1,26,,R1,1520 268TH AVE NE,98053,,REDMOND,-121.9786671,47.62109518,6,1380,3,1,0,1,2003,0,RA5,574992,R,2
4/7/06,750000,1,3,,R1,14340 172ND AVE NE,98052,,REDMOND,-122.1095213,47.73080285,10,3110,4,2,1,0,1985,0,R1,35100,R,2
4/7/06,665000,1,3,,R1,7237 237TH AVE NE,98053,,REDMOND,-122.0238288,47.67111039,8,2890,5,2,1,0,1979,0,RA5,42228,R,2
4/7/06,510000,1,4,41,R1,16905 NE 100TH PL,98052,REDMOND,REDMOND,-122.1136264,47.68992568,8,2160,4,1,0,2,1977,0,R6,6790,R,2
4/7/06,487000,1,3,,R1,4702 232ND AVE NE,98053,,REDMOND,-122.0298653,47.65250897,8,2070,3,1,1,1,1981,0,RA5,35235,R,2
4/7/06,421000,1,3,,R2,22928 NE 132ND PL,98053,,REDMOND,-122.0315334,47.71825119,8,1510,2,2,0,0,2005,0,URPSO,3904,R,29
4/9/06,620000,1,3,,R1,17375 NE 119TH WAY,98052,REDMOND,REDMOND,-122.1081588,47.70689125,8,2080,4,2,1,0,2005,0,R4,5722,R,2
4/9/06,569950,1,3,,R1,17260 NE 119TH WAY,98052,REDMOND,REDMOND,-122.1097107,47.7072833,8,2400,4,2,1,0,2006,0,R4,3690,R,2
4/10/06,1032209,1,3,,R1,12208 243RD PL NE,98053,,REDMOND,-122.0151196,47.7070445,9,3360,3,2,1,1,2006,0,URPSO,8950,R,2
4/10/06,924950,1,3,,R1,11815 157TH AVE NE,98052,REDMOND,REDMOND,-122.1311273,47.70648566,9,4080,4,3,1,0,2005,0,R4,8558,R,2
4/10/06,739990,1,3,,R1,11956 176TH AVE NE,98052,REDMOND,REDMOND,-122.1049422,47.70746369,9,3220,5,2,0,1,2006,0,R4,6508,R,2
4/10/06,576000,1,3,,R1,9931 187TH CT NE,98052,REDMOND,REDMOND,-122.0909806,47.68783944,9,2745,4,2,1,0,2006,0,R4,6144,R,2
4/10/06,561000,12,3,,R1,17521 NE 138TH ST,98052,,REDMOND,-122.105793,47.72350067,8,2080,3,1,1,1,1984,0,R6,8189,R,2
4/10/06,408000,1,3,,R1,23513 NE 72ND ST,98053,,REDMOND,-122.0257428,47.66870946,7,1450,3,2,0,0,1984,0,RA5,35002,R,2
4/10/06,187000,1,3,,R1,3131 269TH AVE NE,98053,,REDMOND,-121.9790186,47.63687353,11,5140,4,2,1,4,2008,0,RA5,212572,R,300
4/11/06,679990,1,3,,R1,11892 178TH PL NE,98052,REDMOND,REDMOND,-122.1017359,47.7066863,9,2980,5,2,0,1,2005,0,R4,5303,R,2
4/11/06,560000,1,3,,R1,13845 173RD AVE NE,98052,,REDMOND,-122.109008,47.72558427,8,2260,3,1,0,2,1983,0,R6,11496,R,2
4/11/06,532356,1,3,,R1,24036 NE ADAIR RD,98053,,REDMOND,-122.0186437,47.707807,8,1930,2,2,0,0,2006,0,URPSO,5163,R,2
4/11/06,452950,1,3,,R1,2934 181ST AVE NE,98052,REDMOND,REDMOND,-122.098348,47.63584712,8,1780,3,1,0,1,1969,0,R4,9847,R,2
4/11/06,420000,1,3,,R1,21021 NE 67TH ST,98053,,REDMOND,-122.0592417,47.66525053,6,1150,3,1,0,1,1970,0,RA5,12879,R,2
4/12/06,1425000,1,3,41,R1,17330 NE 126TH PL,98052,,REDMOND,-122.1069748,47.71395464,12,6050,6,3,1,3,1990,0,R6,38509,R,2
4/12/06,760000,1,3,,R1,21625 NE 92ND PL,98053,,REDMOND,-122.0507809,47.68287784,9,2620,4,2,1,0,1997,0,RA5,100623,R,2
4/12/06,570500,1,3,,R1,6145 147TH PL NE,98052,REDMOND,REDMOND,-122.143644,47.66200101,9,1970,3,2,0,0,1987,0,R5,9008,R,2
4/12/06,426000,1,3,,R1,10163 223RD PL NE,98053,,REDMOND,-122.0435395,47.68929384,7,1600,3,2,1,0,2001,0,URPSO,3825,R,2
