country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Slovakia,SK,2022-04-03,TV,8,Top Boy,Top Boy: Season 1,1
Slovakia,SK,2022-04-03,TV,9,The Last Kingdom,The Last Kingdom: Season 5,4
Slovakia,SK,2022-04-03,TV,10,Super PupZ,Super PupZ: Season 1,1
Slovakia,SK,2022-03-27,Films,1,Black Crab,N/A,2
Slovakia,SK,2022-03-27,Films,2,The Adam Project,N/A,3
Slovakia,SK,2022-03-27,Films,3,Windfall,N/A,2
Slovakia,SK,2022-03-27,Films,4,Rescued by Ruby,N/A,2
Slovakia,SK,2022-03-27,Films,5,In Good Hands,N/A,1
Slovakia,SK,2022-03-27,Films,6,Without Saying Goodbye,N/A,2
Slovakia,SK,2022-03-27,Films,7,Bet on Friendship,N/A,5
Slovakia,SK,2022-03-27,Films,8,6 Underground,N/A,1
Slovakia,SK,2022-03-27,Films,9,The Weekend Away,N/A,4
Slovakia,SK,2022-03-27,Films,10,Sonic the Hedgehog,N/A,5
Slovakia,SK,2022-03-27,TV,1,Bridgerton,Bridgerton: Season 2,1
Slovakia,SK,2022-03-27,TV,2,Bridgerton,Bridgerton: Season 1,2
Slovakia,SK,2022-03-27,TV,3,Inventing Anna,Inventing Anna: Limited Series,7
Slovakia,SK,2022-03-27,TV,4,Cracow Monsters,Cracow Monsters: Season 1,2
Slovakia,SK,2022-03-27,TV,5,Top Boy,Top Boy: Season 2,1
Slovakia,SK,2022-03-27,TV,6,Taboo,Taboo: Season 1,2
Slovakia,SK,2022-03-27,TV,7,Is It Cake?,Is It Cake?: Season 1,1
Slovakia,SK,2022-03-27,TV,8,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 4,3
Slovakia,SK,2022-03-27,TV,9,The Last Kingdom,The Last Kingdom: Season 5,3
Slovakia,SK,2022-03-27,TV,10,Bad Vegan: Fame. Fraud. Fugitives.,Bad Vegan: Fame. Fraud. Fugitives.: Limited Series,2
Slovakia,SK,2022-03-20,Films,1,The Adam Project,N/A,2
Slovakia,SK,2022-03-20,Films,2,Black Crab,N/A,1
Slovakia,SK,2022-03-20,Films,3,Rescued by Ruby,N/A,1
Slovakia,SK,2022-03-20,Films,4,Bet on Friendship,N/A,4
Slovakia,SK,2022-03-20,Films,5,Windfall,N/A,1
Slovakia,SK,2022-03-20,Films,6,The Weekend Away,N/A,3
Slovakia,SK,2022-03-20,Films,7,The Bombardment,N/A,2
Slovakia,SK,2022-03-20,Films,8,Gotti,N/A,1
Slovakia,SK,2022-03-20,Films,9,Without Saying Goodbye,N/A,1
Slovakia,SK,2022-03-20,Films,10,Against The Ice,N/A,3
Slovakia,SK,2022-03-20,TV,1,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 4,2
Slovakia,SK,2022-03-20,TV,2,Inventing Anna,Inventing Anna: Limited Series,6
Slovakia,SK,2022-03-20,TV,3,Taboo,Taboo: Season 1,1
Slovakia,SK,2022-03-20,TV,4,The Last Kingdom,The Last Kingdom: Season 5,2
Slovakia,SK,2022-03-20,TV,5,PIECES OF HER,PIECES OF HER: Season 1,3
Slovakia,SK,2022-03-20,TV,6,Bad Vegan: Fame. Fraud. Fugitives.,Bad Vegan: Fame. Fraud. Fugitives.: Limited Series,1
Slovakia,SK,2022-03-20,TV,7,Vikings: Valhalla,Vikings: Valhalla: Season 1,4
Slovakia,SK,2022-03-20,TV,8,Cracow Monsters,Cracow Monsters: Season 1,1
Slovakia,SK,2022-03-20,TV,9,One of Us Is Lying,One of Us Is Lying: Season 1,5
Slovakia,SK,2022-03-20,TV,10,Worst Roommate Ever,Worst Roommate Ever: Season 1,3
Slovakia,SK,2022-03-13,Films,1,The Adam Project,N/A,1
Slovakia,SK,2022-03-13,Films,2,The Weekend Away,N/A,2
Slovakia,SK,2022-03-13,Films,3,Bet on Friendship,N/A,3
Slovakia,SK,2022-03-13,Films,4,The Bombardment,N/A,1
Slovakia,SK,2022-03-13,Films,5,Against The Ice,N/A,2
Slovakia,SK,2022-03-13,Films,6,Venom,N/A,2
Slovakia,SK,2022-03-13,Films,7,The Tinder Swindler,N/A,6
Slovakia,SK,2022-03-13,Films,8,21,N/A,1
Slovakia,SK,2022-03-13,Films,9,Through My Window,N/A,6
Slovakia,SK,2022-03-13,Films,10,"Sun, Hay and a Few Slaps",N/A,3
Slovakia,SK,2022-03-13,TV,1,PIECES OF HER,PIECES OF HER: Season 1,2
Slovakia,SK,2022-03-13,TV,2,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 4,1
Slovakia,SK,2022-03-13,TV,3,Inventing Anna,Inventing Anna: Limited Series,5
Slovakia,SK,2022-03-13,TV,4,Vikings: Valhalla,Vikings: Valhalla: Season 1,3
Slovakia,SK,2022-03-13,TV,5,The Last Kingdom,The Last Kingdom: Season 5,1
Slovakia,SK,2022-03-13,TV,6,Worst Roommate Ever,Worst Roommate Ever: Season 1,2
Slovakia,SK,2022-03-13,TV,7,One of Us Is Lying,One of Us Is Lying: Season 1,4
Slovakia,SK,2022-03-13,TV,8,An Astrological Guide for Broken Hearts,An Astrological Guide for Broken Hearts: Season 2,1
Slovakia,SK,2022-03-13,TV,9,Love Is Blind,Love Is Blind: Season 2,4
Slovakia,SK,2022-03-13,TV,10,The Last Kingdom,The Last Kingdom: Season 1,1
Slovakia,SK,2022-03-06,Films,1,The Weekend Away,N/A,1
Slovakia,SK,2022-03-06,Films,2,Bet on Friendship,N/A,2
Slovakia,SK,2022-03-06,Films,3,Against The Ice,N/A,1
Slovakia,SK,2022-03-06,Films,4,The Tinder Swindler,N/A,5
Slovakia,SK,2022-03-06,Films,5,"Sun, Hay and a Few Slaps",N/A,2
Slovakia,SK,2022-03-06,Films,6,Restless,N/A,1
Slovakia,SK,2022-03-06,Films,7,A Madea Homecoming,N/A,1
Slovakia,SK,2022-03-06,Films,8,Lakeview Terrace,N/A,1
Slovakia,SK,2022-03-06,Films,9,Venom,N/A,1
Slovakia,SK,2022-03-06,Films,10,Through My Window,N/A,5
Slovakia,SK,2022-03-06,TV,1,Vikings: Valhalla,Vikings: Valhalla: Season 1,2
Slovakia,SK,2022-03-06,TV,2,Inventing Anna,Inventing Anna: Limited Series,4
Slovakia,SK,2022-03-06,TV,3,Worst Roommate Ever,Worst Roommate Ever: Season 1,1
Slovakia,SK,2022-03-06,TV,4,PIECES OF HER,PIECES OF HER: Season 1,1
Slovakia,SK,2022-03-06,TV,5,One of Us Is Lying,One of Us Is Lying: Season 1,3
Slovakia,SK,2022-03-06,TV,6,Love Is Blind,Love Is Blind: Season 2,3
Slovakia,SK,2022-03-06,TV,7,The Cuphead Show!,The Cuphead Show!: Season 1,2
Slovakia,SK,2022-03-06,TV,8,All of Us Are Dead,All of Us Are Dead: Season 1,6
Slovakia,SK,2022-03-06,TV,9,Money Heist,Money Heist: Part 1,18
Slovakia,SK,2022-03-06,TV,10,Bridgerton,Bridgerton: Season 1,1
Slovakia,SK,2022-02-27,Films,1,The Tinder Swindler,N/A,4
Slovakia,SK,2022-02-27,Films,2,Run,N/A,1
Slovakia,SK,2022-02-27,Films,3,Bet on Friendship,N/A,1
Slovakia,SK,2022-02-27,Films,4,After We Collided,N/A,1
Slovakia,SK,2022-02-27,Films,5,Texas Chainsaw Massacre,N/A,2
Slovakia,SK,2022-02-27,Films,6,Downfall: The Case Against Boeing,N/A,1
Slovakia,SK,2022-02-27,Films,7,Tall Girl 2,N/A,3
Slovakia,SK,2022-02-27,Films,8,Wrath of Man,N/A,3
Slovakia,SK,2022-02-27,Films,9,Through My Window,N/A,4
Slovakia,SK,2022-02-27,Films,10,"Sun, Hay and a Few Slaps",N/A,1
Slovakia,SK,2022-02-27,TV,1,Inventing Anna,Inventing Anna: Limited Series,3
Slovakia,SK,2022-02-27,TV,2,One of Us Is Lying,One of Us Is Lying: Season 1,2
Slovakia,SK,2022-02-27,TV,3,Vikings: Valhalla,Vikings: Valhalla: Season 1,1
Slovakia,SK,2022-02-27,TV,4,Love Is Blind,Love Is Blind: Season 2,2
Slovakia,SK,2022-02-27,TV,5,The Cuphead Show!,The Cuphead Show!: Season 1,1
Slovakia,SK,2022-02-27,TV,6,All of Us Are Dead,All of Us Are Dead: Season 1,5
Slovakia,SK,2022-02-27,TV,7,Space Force,Space Force: Season 2,1
Slovakia,SK,2022-02-27,TV,8,Space Force,Space Force: Season 1,1
Slovakia,SK,2022-02-27,TV,9,Disenchantment,Disenchantment: Part 4,3
Slovakia,SK,2022-02-27,TV,10,Toy Boy,Toy Boy: Season 2,3
Slovakia,SK,2022-02-20,Films,1,The Tinder Swindler,N/A,3
Slovakia,SK,2022-02-20,Films,2,Tall Girl 2,N/A,2
Slovakia,SK,2022-02-20,Films,3,Wrath of Man,N/A,2
Slovakia,SK,2022-02-20,Films,4,Texas Chainsaw Massacre,N/A,1
Slovakia,SK,2022-02-20,Films,5,Through My Window,N/A,3
Slovakia,SK,2022-02-20,Films,6,Bigbug,N/A,2
Slovakia,SK,2022-02-20,Films,7,Fistful of Vengeance,N/A,1
Slovakia,SK,2022-02-20,Films,8,Love Tactics,N/A,2
Slovakia,SK,2022-02-20,Films,9,The Privilege,N/A,2
Slovakia,SK,2022-02-20,Films,10,Into the Wind,N/A,2
Slovakia,SK,2022-02-20,TV,1,Inventing Anna,Inventing Anna: Limited Series,2
Slovakia,SK,2022-02-20,TV,2,Love Is Blind,Love Is Blind: Season 2,1
Slovakia,SK,2022-02-20,TV,3,One of Us Is Lying,One of Us Is Lying: Season 1,1
Slovakia,SK,2022-02-20,TV,4,All of Us Are Dead,All of Us Are Dead: Season 1,4
Slovakia,SK,2022-02-20,TV,5,Toy Boy,Toy Boy: Season 2,2
Slovakia,SK,2022-02-20,TV,6,Disenchantment,Disenchantment: Part 4,2
Slovakia,SK,2022-02-20,TV,7,Toy Boy,Toy Boy: Season 1,1
Slovakia,SK,2022-02-20,TV,8,Dark Desire,Dark Desire: Season 2,3
Slovakia,SK,2022-02-20,TV,9,Raising Dion,Raising Dion: Season 2,3
Slovakia,SK,2022-02-20,TV,10,Raising Dion,Raising Dion: Season 1,2
Slovakia,SK,2022-02-13,Films,1,The Tinder Swindler,N/A,2
Slovakia,SK,2022-02-13,Films,2,Through My Window,N/A,2
Slovakia,SK,2022-02-13,Films,3,Wrath of Man,N/A,1
Slovakia,SK,2022-02-13,Films,4,Tall Girl 2,N/A,1
Slovakia,SK,2022-02-13,Films,5,The Privilege,N/A,1
Slovakia,SK,2022-02-13,Films,6,Into the Wind,N/A,1
Slovakia,SK,2022-02-13,Films,7,Sweethearts,N/A,2
Slovakia,SK,2022-02-13,Films,8,Home Team,N/A,3
Slovakia,SK,2022-02-13,Films,9,Bigbug,N/A,1
Slovakia,SK,2022-02-13,Films,10,Love Tactics,N/A,1
Slovakia,SK,2022-02-13,TV,1,Inventing Anna,Inventing Anna: Limited Series,1
Slovakia,SK,2022-02-13,TV,2,All of Us Are Dead,All of Us Are Dead: Season 1,3
Slovakia,SK,2022-02-13,TV,3,Disenchantment,Disenchantment: Part 4,1
Slovakia,SK,2022-02-13,TV,4,Dark Desire,Dark Desire: Season 2,2
Slovakia,SK,2022-02-13,TV,5,Raising Dion,Raising Dion: Season 2,2
Slovakia,SK,2022-02-13,TV,6,Raising Dion,Raising Dion: Season 1,1
Slovakia,SK,2022-02-13,TV,7,I Am Georgina,I Am Georgina: Season 1,3
Slovakia,SK,2022-02-13,TV,8,Sweet Magnolias,Sweet Magnolias: Season 2,1
Slovakia,SK,2022-02-13,TV,9,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Limited Series,3
Slovakia,SK,2022-02-13,TV,10,Toy Boy,Toy Boy: Season 2,1
Slovakia,SK,2022-02-06,Films,1,The Tinder Swindler,N/A,1
Slovakia,SK,2022-02-06,Films,2,Through My Window,N/A,1
Slovakia,SK,2022-02-06,Films,3,Home Team,N/A,2
Slovakia,SK,2022-02-06,Films,4,Sweethearts,N/A,1
Slovakia,SK,2022-02-06,Films,5,Charlatan,N/A,1
Slovakia,SK,2022-02-06,Films,6,My Best Friend Anne Frank,N/A,1
Slovakia,SK,2022-02-06,Films,7,Munich – The Edge of War,N/A,3
Slovakia,SK,2022-02-06,Films,8,The Royal Treatment,N/A,3
Slovakia,SK,2022-02-06,Films,9,Don't Look Up,N/A,7
Slovakia,SK,2022-02-06,Films,10,13 Hours: The Secret Soldiers of Benghazi,N/A,1
Slovakia,SK,2022-02-06,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,2
Slovakia,SK,2022-02-06,TV,2,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Limited Series,2
Slovakia,SK,2022-02-06,TV,3,I Am Georgina,I Am Georgina: Season 1,2
Slovakia,SK,2022-02-06,TV,4,In From the Cold,In From the Cold: Season 1,1
Slovakia,SK,2022-02-06,TV,5,Dark Desire,Dark Desire: Season 2,1
Slovakia,SK,2022-02-06,TV,6,Raising Dion,Raising Dion: Season 2,1
Slovakia,SK,2022-02-06,TV,7,Feria: The Darkest Light,Feria: The Darkest Light: Season 1,1
Slovakia,SK,2022-02-06,TV,8,Too Hot to Handle,Too Hot to Handle: Season 3,3
Slovakia,SK,2022-02-06,TV,9,Archive 81,Archive 81: Season 1,4
Slovakia,SK,2022-02-06,TV,10,Ozark,Ozark: Season 4,3
Slovakia,SK,2022-01-30,Films,1,The Royal Treatment,N/A,2
Slovakia,SK,2022-01-30,Films,2,Munich – The Edge of War,N/A,2
Slovakia,SK,2022-01-30,Films,3,Home Team,N/A,1
Slovakia,SK,2022-01-30,Films,4,Don't Look Up,N/A,6
Slovakia,SK,2022-01-30,Films,5,How I Fell in Love with a Gangster,N/A,3
Slovakia,SK,2022-01-30,Films,6,Riverdance: The Animated Adventure,N/A,3
Slovakia,SK,2022-01-30,Films,7,The Kill Team,N/A,1
Slovakia,SK,2022-01-30,Films,8,Back to the Outback,N/A,8
Slovakia,SK,2022-01-30,Films,9,Red Notice,N/A,12
Slovakia,SK,2022-01-30,Films,10,Brazen,N/A,3
Slovakia,SK,2022-01-30,TV,1,Too Hot to Handle,Too Hot to Handle: Season 3,2
Slovakia,SK,2022-01-30,TV,2,Archive 81,Archive 81: Season 1,3
Slovakia,SK,2022-01-30,TV,3,Ozark,Ozark: Season 4,2
Slovakia,SK,2022-01-30,TV,4,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Limited Series,1
Slovakia,SK,2022-01-30,TV,5,The Sinner,The Sinner: Season 4: Percy,1
Slovakia,SK,2022-01-30,TV,6,Ozark,Ozark: Season 1,2
Slovakia,SK,2022-01-30,TV,7,All of Us Are Dead,All of Us Are Dead: Season 1,1
Slovakia,SK,2022-01-30,TV,8,Neymar: The Perfect Chaos,Neymar: The Perfect Chaos: Limited Series,1
Slovakia,SK,2022-01-30,TV,9,I Am Georgina,I Am Georgina: Season 1,1
Slovakia,SK,2022-01-30,TV,10,The Witcher,The Witcher: Season 2,7
Slovakia,SK,2022-01-23,Films,1,The Royal Treatment,N/A,1
Slovakia,SK,2022-01-23,Films,2,How I Fell in Love with a Gangster,N/A,2
Slovakia,SK,2022-01-23,Films,3,Brazen,N/A,2
Slovakia,SK,2022-01-23,Films,4,Don't Look Up,N/A,5
Slovakia,SK,2022-01-23,Films,5,Riverdance: The Animated Adventure,N/A,2
Slovakia,SK,2022-01-23,Films,6,Munich – The Edge of War,N/A,1
Slovakia,SK,2022-01-23,Films,7,Cold Blood Legacy,N/A,1
Slovakia,SK,2022-01-23,Films,8,Karel,N/A,5
Slovakia,SK,2022-01-23,Films,9,Back to the Outback,N/A,7
Slovakia,SK,2022-01-23,Films,10,Red Notice,N/A,11
Slovakia,SK,2022-01-23,TV,1,Archive 81,Archive 81: Season 1,2
Slovakia,SK,2022-01-23,TV,2,Too Hot to Handle,Too Hot to Handle: Season 3,1
Slovakia,SK,2022-01-23,TV,3,Ozark,Ozark: Season 4,1
Slovakia,SK,2022-01-23,TV,4,The Witcher,The Witcher: Season 2,6
Slovakia,SK,2022-01-23,TV,5,Stay Close,Stay Close: Limited Series,4
Slovakia,SK,2022-01-23,TV,6,Ozark,Ozark: Season 1,1
Slovakia,SK,2022-01-23,TV,7,Money Heist,Money Heist: Part 1,17
Slovakia,SK,2022-01-23,TV,8,Money Heist,Money Heist: Part 5,13
Slovakia,SK,2022-01-23,TV,9,Emily in Paris,Emily in Paris: Season 2,5
Slovakia,SK,2022-01-23,TV,10,The Witcher,The Witcher: Season 1,9
Slovakia,SK,2022-01-16,Films,1,Brazen,N/A,1
Slovakia,SK,2022-01-16,Films,2,How I Fell in Love with a Gangster,N/A,1
Slovakia,SK,2022-01-16,Films,3,Don't Look Up,N/A,4
Slovakia,SK,2022-01-16,Films,4,Mother/Android,N/A,2
Slovakia,SK,2022-01-16,Films,5,Karel,N/A,4
Slovakia,SK,2022-01-16,Films,6,Back to the Outback,N/A,6
Slovakia,SK,2022-01-16,Films,7,Riverdance: The Animated Adventure,N/A,1
Slovakia,SK,2022-01-16,Films,8,Red Notice,N/A,10
Slovakia,SK,2022-01-16,Films,9,The Unforgivable,N/A,6
Slovakia,SK,2022-01-16,Films,10,Stuck Together,N/A,4
Slovakia,SK,2022-01-16,TV,1,Stay Close,Stay Close: Limited Series,3
Slovakia,SK,2022-01-16,TV,2,The Witcher,The Witcher: Season 2,5
Slovakia,SK,2022-01-16,TV,3,Archive 81,Archive 81: Season 1,1
Slovakia,SK,2022-01-16,TV,4,Emily in Paris,Emily in Paris: Season 2,4
Slovakia,SK,2022-01-16,TV,5,The Witcher,The Witcher: Season 1,8
Slovakia,SK,2022-01-16,TV,6,Kitz,Kitz: Season 1,3
Slovakia,SK,2022-01-16,TV,7,Money Heist,Money Heist: Part 1,16
Slovakia,SK,2022-01-16,TV,8,Money Heist,Money Heist: Part 5,12
Slovakia,SK,2022-01-16,TV,9,Squid Game,Squid Game: Season 1,17
Slovakia,SK,2022-01-16,TV,10,Cobra Kai,Cobra Kai: Season 4,3
Slovakia,SK,2022-01-09,Films,1,Don't Look Up,N/A,3
Slovakia,SK,2022-01-09,Films,2,Mother/Android,N/A,1
Slovakia,SK,2022-01-09,Films,3,Karel,N/A,3
Slovakia,SK,2022-01-09,Films,4,The Lost Daughter,N/A,2
Slovakia,SK,2022-01-09,Films,5,Back to the Outback,N/A,5
Slovakia,SK,2022-01-09,Films,6,The Unforgivable,N/A,5
Slovakia,SK,2022-01-09,Films,7,Red Notice,N/A,9
Slovakia,SK,2022-01-09,Films,8,The Wasteland,N/A,1
Slovakia,SK,2022-01-09,Films,9,Army of Thieves,N/A,6
Slovakia,SK,2022-01-09,Films,10,Gump – The Dog Who Taught People How to Live,N/A,3
Slovakia,SK,2022-01-09,TV,1,Stay Close,Stay Close: Limited Series,2
Slovakia,SK,2022-01-09,TV,2,The Witcher,The Witcher: Season 2,4
Slovakia,SK,2022-01-09,TV,3,Emily in Paris,Emily in Paris: Season 2,3
Slovakia,SK,2022-01-09,TV,4,Kitz,Kitz: Season 1,2
Slovakia,SK,2022-01-09,TV,5,The Witcher,The Witcher: Season 1,7
Slovakia,SK,2022-01-09,TV,6,Cobra Kai,Cobra Kai: Season 4,2
Slovakia,SK,2022-01-09,TV,7,Squid Game,Squid Game: Season 1,16
Slovakia,SK,2022-01-09,TV,8,Money Heist,Money Heist: Part 5,11
Slovakia,SK,2022-01-09,TV,9,Money Heist,Money Heist: Part 1,15
Slovakia,SK,2022-01-09,TV,10,Money Heist,Money Heist: Part 2,7
Slovakia,SK,2022-01-02,Films,1,Don't Look Up,N/A,2
Slovakia,SK,2022-01-02,Films,2,Karel,N/A,2
Slovakia,SK,2022-01-02,Films,3,The Unforgivable,N/A,4
Slovakia,SK,2022-01-02,Films,4,Back to the Outback,N/A,4
Slovakia,SK,2022-01-02,Films,5,Red Notice,N/A,8
Slovakia,SK,2022-01-02,Films,6,1000 Miles from Christmas,N/A,1
Slovakia,SK,2022-01-02,Films,7,The Lost Daughter,N/A,1
Slovakia,SK,2022-01-02,Films,8,Gump – The Dog Who Taught People How to Live,N/A,2
Slovakia,SK,2022-01-02,Films,9,Death to 2021,N/A,1
Slovakia,SK,2022-01-02,Films,10,Greenland,N/A,3
Slovakia,SK,2022-01-02,TV,1,The Witcher,The Witcher: Season 2,3
Slovakia,SK,2022-01-02,TV,2,Emily in Paris,Emily in Paris: Season 2,2
Slovakia,SK,2022-01-02,TV,3,The Witcher,The Witcher: Season 1,6
Slovakia,SK,2022-01-02,TV,4,Cobra Kai,Cobra Kai: Season 4,1
Slovakia,SK,2022-01-02,TV,5,Squid Game,Squid Game: Season 1,15
Slovakia,SK,2022-01-02,TV,6,Money Heist,Money Heist: Part 5,10
Slovakia,SK,2022-01-02,TV,7,The Silent Sea,The Silent Sea: Season 1,1
Slovakia,SK,2022-01-02,TV,8,Money Heist,Money Heist: Part 1,14
Slovakia,SK,2022-01-02,TV,9,Stay Close,Stay Close: Limited Series,1
Slovakia,SK,2022-01-02,TV,10,Kitz,Kitz: Season 1,1
Slovakia,SK,2021-12-26,Films,1,Don't Look Up,N/A,1
Slovakia,SK,2021-12-26,Films,2,Karel,N/A,1
Slovakia,SK,2021-12-26,Films,3,Back to the Outback,N/A,3
Slovakia,SK,2021-12-26,Films,4,The Unforgivable,N/A,3
Slovakia,SK,2021-12-26,Films,5,Gump – The Dog Who Taught People How to Live,N/A,1
Slovakia,SK,2021-12-26,Films,6,A Boy Called Christmas,N/A,5
Slovakia,SK,2021-12-26,Films,7,Greenland,N/A,2
Slovakia,SK,2021-12-26,Films,8,You Take the Kids!,N/A,1
Slovakia,SK,2021-12-26,Films,9,Red Notice,N/A,7
Slovakia,SK,2021-12-26,Films,10,The Christmas Chronicles,N/A,4
Slovakia,SK,2021-12-26,TV,1,The Witcher,The Witcher: Season 2,2
Slovakia,SK,2021-12-26,TV,2,Emily in Paris,Emily in Paris: Season 2,1
Slovakia,SK,2021-12-26,TV,3,The Witcher,The Witcher: Season 1,5
Slovakia,SK,2021-12-26,TV,4,Money Heist,Money Heist: Part 5,9
Slovakia,SK,2021-12-26,TV,5,Squid Game,Squid Game: Season 1,14
Slovakia,SK,2021-12-26,TV,6,Money Heist,Money Heist: Part 1,13
Slovakia,SK,2021-12-26,TV,7,Money Heist,Money Heist: Part 2,6
Slovakia,SK,2021-12-26,TV,8,Emily in Paris,Emily in Paris: Season 1,1
Slovakia,SK,2021-12-26,TV,9,Money Heist,Money Heist: Part 3,5
Slovakia,SK,2021-12-26,TV,10,Money Heist,Money Heist: Part 4,2
Slovakia,SK,2021-12-19,Films,1,The Unforgivable,N/A,2
Slovakia,SK,2021-12-19,Films,2,Back to the Outback,N/A,2
Slovakia,SK,2021-12-19,Films,3,Greenland,N/A,1
Slovakia,SK,2021-12-19,Films,4,Red Notice,N/A,6
Slovakia,SK,2021-12-19,Films,5,Fatale,N/A,1
Slovakia,SK,2021-12-19,Films,6,A Boy Called Christmas,N/A,4
Slovakia,SK,2021-12-19,Films,7,The Christmas Chronicles,N/A,3
Slovakia,SK,2021-12-19,Films,8,Fatman,N/A,1
Slovakia,SK,2021-12-19,Films,9,The Christmas Chronicles: Part Two,N/A,2
Slovakia,SK,2021-12-19,Films,10,A California Christmas: City Lights,N/A,1
Slovakia,SK,2021-12-19,TV,1,The Witcher,The Witcher: Season 2,1
Slovakia,SK,2021-12-19,TV,2,The Witcher,The Witcher: Season 1,4
Slovakia,SK,2021-12-19,TV,3,Money Heist,Money Heist: Part 5,8
Slovakia,SK,2021-12-19,TV,4,Squid Game,Squid Game: Season 1,13
Slovakia,SK,2021-12-19,TV,5,Money Heist,Money Heist: Part 1,12
Slovakia,SK,2021-12-19,TV,6,Titans,Titans: Season 3,2
Slovakia,SK,2021-12-19,TV,7,Money Heist,Money Heist: Part 2,5
Slovakia,SK,2021-12-19,TV,8,Lost in Space,Lost in Space: Season 3,3
Slovakia,SK,2021-12-19,TV,9,Money Heist,Money Heist: Part 3,4
Slovakia,SK,2021-12-19,TV,10,Money Heist,Money Heist: Part 4,1
Slovakia,SK,2021-12-12,Films,1,The Unforgivable,N/A,1
Slovakia,SK,2021-12-12,Films,2,Back to the Outback,N/A,1
Slovakia,SK,2021-12-12,Films,3,Red Notice,N/A,5
Slovakia,SK,2021-12-12,Films,4,A Boy Called Christmas,N/A,3
Slovakia,SK,2021-12-12,Films,5,Single All The Way,N/A,2
Slovakia,SK,2021-12-12,Films,6,14 Peaks: Nothing Is Impossible,N/A,2
Slovakia,SK,2021-12-12,Films,7,A Castle For Christmas,N/A,3
Slovakia,SK,2021-12-12,Films,8,The Christmas Chronicles,N/A,2
Slovakia,SK,2021-12-12,Films,9,The Christmas Chronicles: Part Two,N/A,1
Slovakia,SK,2021-12-12,Films,10,Abominable,N/A,3
Slovakia,SK,2021-12-12,TV,1,Money Heist,Money Heist: Part 5,7
Slovakia,SK,2021-12-12,TV,2,Money Heist,Money Heist: Part 1,11
Slovakia,SK,2021-12-12,TV,3,Lost in Space,Lost in Space: Season 3,2
Slovakia,SK,2021-12-12,TV,4,Squid Game,Squid Game: Season 1,12
Slovakia,SK,2021-12-12,TV,5,The Witcher,The Witcher: Season 1,3
Slovakia,SK,2021-12-12,TV,6,Titans,Titans: Season 3,1
Slovakia,SK,2021-12-12,TV,7,Lost in Space,Lost in Space: Season 1,2
Slovakia,SK,2021-12-12,TV,8,Money Heist,Money Heist: Part 2,4
Slovakia,SK,2021-12-12,TV,9,Money Heist,Money Heist: Part 3,3
Slovakia,SK,2021-12-12,TV,10,Jurassic World Camp Cretaceous,Jurassic World Camp Cretaceous: Season 4,2
Slovakia,SK,2021-12-05,Films,1,14 Peaks: Nothing Is Impossible,N/A,1
Slovakia,SK,2021-12-05,Films,2,A Castle For Christmas,N/A,2
Slovakia,SK,2021-12-05,Films,3,A Boy Called Christmas,N/A,2
Slovakia,SK,2021-12-05,Films,4,Red Notice,N/A,4
Slovakia,SK,2021-12-05,Films,5,Bruised,N/A,2
Slovakia,SK,2021-12-05,Films,6,Single All The Way,N/A,1
Slovakia,SK,2021-12-05,Films,7,The Power of the Dog,N/A,1
Slovakia,SK,2021-12-05,Films,8,Abominable,N/A,2
Slovakia,SK,2021-12-05,Films,9,Spoiled Brats,N/A,1
Slovakia,SK,2021-12-05,Films,10,The Christmas Chronicles,N/A,1
Slovakia,SK,2021-12-05,TV,1,Money Heist,Money Heist: Part 5,6
Slovakia,SK,2021-12-05,TV,2,Lost in Space,Lost in Space: Season 3,1
Slovakia,SK,2021-12-05,TV,3,Money Heist,Money Heist: Part 1,10
Slovakia,SK,2021-12-05,TV,4,Arcane,Arcane: Season 1,4
Slovakia,SK,2021-12-05,TV,5,Lost in Space,Lost in Space: Season 1,1
Slovakia,SK,2021-12-05,TV,6,Squid Game,Squid Game: Season 1,11
Slovakia,SK,2021-12-05,TV,7,True Story,True Story: Limited Series,2
Slovakia,SK,2021-12-05,TV,8,Maid,Maid: Limited Series,10
Slovakia,SK,2021-12-05,TV,9,Jurassic World Camp Cretaceous,Jurassic World Camp Cretaceous: Season 4,1
Slovakia,SK,2021-12-05,TV,10,The Witcher,The Witcher: Season 1,2
Slovakia,SK,2021-11-28,Films,1,A Boy Called Christmas,N/A,1
Slovakia,SK,2021-11-28,Films,2,Bruised,N/A,1
Slovakia,SK,2021-11-28,Films,3,Red Notice,N/A,3
Slovakia,SK,2021-11-28,Films,4,A Castle For Christmas,N/A,1
Slovakia,SK,2021-11-28,Films,5,The Princess Switch 3: Romancing the Star,N/A,2
Slovakia,SK,2021-11-28,Films,6,The Croods,N/A,2
Slovakia,SK,2021-11-28,Films,7,Abominable,N/A,1
